Therophyte,Alysicarpus_rugosus_Fabaceae_ForetclasseduKou_AGo_129_87_7581c1.jpg
Therophyte,Alysicarpus_rugosus_Fabaceae_ForetclasseduKou_AGo_130_87_016393.jpg
Therophyte,Alysicarpus_rugosus_Fabaceae_ForetclasseduKou_AGo_131_87_fe24b8.jpg
Phanerophyte,Caesalpinia_pulcherrima_Bobo_AGo_026_2187_830d93.jpg
Phanerophyte,Caesalpinia_pulcherrima_TB_073_2187_fb8e31.jpg
Phanerophyte,Calotropis_procera_1_KS_256_f40ff9.jpg
Phanerophyte,Crossopteryx_febrifuga_CI_Comoe_SPoremb_434_619208.jpg
Epiphyte,Englerina_lecardii_AT_04286_638_b7b57e.JPG
Phanerophyte,Rubus_pinnata_MS_3473_2194_ff43a2.jpg
Phanerophyte,Rubus_pinnata_MS_3474_2194_eae16c.jpg
Therophyte,Striga_bilabiata_WP35_SDr9782_1511_94e49b.JPG
Therophyte,Striga_bilabiata_WP35_SDr9783_1511_1dfb7c.JPG
Chamaephyte,Urena_lobata_genTena_AGo_434_1613_b5d22d.jpg
Chamaephyte,Urena_lobata_MS_2066_1613_35099f.JPG
Hemicryptophyte,Vernonia_purpurea_MS_2231_1643_c09089.JPG
Hemicryptophyte,Vernonia_purpurea_MS_4156_1643_17a680.JPG
Phanerophyte,Ziziphus_mucronata_Schmidt1216_MS_4244_1687_dd056d.JPG
Chamaephyte,Tridax_procumbens_MS_6660_1597_81ccf1.JPG
Phanerophyte,avicennia_africana_ms_4670_2263_80bc8b.jpg
Phanerophyte,avicennia_africana_ms_4674_2263_28b4c2.jpg
Phanerophyte,delonix_regia_kk_100-0052_img_2264_ca54cc.jpg
Chamaephyte,nelsonia_canescens_ms_4018_1126_0fdf48.jpg
Geophyte,pancratium_hirtum_1_ks_1182_2032_57a0c2.jpg
Therophyte,hibiscus_sabdariffa_ms_0998_818_5c6c9b.jpg
Phanerophyte,ixora_coccinea_at_05484_1980_692d09.jpg
Phanerophyte,ixora_coccinea_at_05485_1980_8f3b80.jpg
Phanerophyte,ixora_coccinea_at_05486_1980_e41b3d.jpg
Phanerophyte,calotropis_procera_gz_2007_1254_256_e64ef8.jpg
Hemicryptophyte,tithonia_diversifolia_2317_9fc698.jpg
Hydrophyte,ottelia_ulvifolia_ao_dsc00981_1173_32d837.jpg
Geophyte,gladiolus_unguiculatus_2236_d5aa87.jpg
Hemicryptophyte,tithonia_diversifolia_ms_3946_2317_3f78dd.jpg
Therophyte,commelina_benghalensis_hz_veg-bamboungh1_406_d329c3.jpg
Therophyte,commelina_benghalensis_hz_veg-bamboungh2_406_f99480.jpg
Therophyte,striga_bilabiata_jb_1511_1f8ed1.jpg
Phanerophyte,indigofera_dendroides_ms_10483_867_6a77d1.jpg
Phanerophyte,calophyllum_inophyllum_2_2188_871952.jpg
Phanerophyte,gliricidia_sepium_arli_jan07_mboutros_1_772_49e384.jpg
Hemicryptophyte,evolvulus__alsinoides_1_ks_700_940827.jpg
Phanerophyte,solanum_incanum_ks_1458_2c26bf.jpg
Geophyte,gladiolus_unguiculatus_ms_1966_2236_9e116c.jpg
Phanerophyte,crossopteryx_febrifuga_ms_1291_434_37efcb.jpg
Geophyte,scadoxus_multiflorus_ms_2598_1384_29a5c0.jpg
Geophyte,scadoxus_multiflorus_ms_2601_1384_28ad99.jpg
Geophyte,scadoxus_multiflorus_ms_2602_1384_612fff.jpg
Geophyte,scadoxus_multiflorus_ms_2603_1384_541585.jpg
Therophyte,alectra_sessiliflora_ms_3491_76_418901.jpg
Phanerophyte,parkia_biglobosa_aml_45_1209_a7d2c6.jpg
Phanerophyte,moringa_oleifera_ms_4342_1115_79b2ea.jpg
Phanerophyte,spathodea_campanulata_nigeria_ewiesner_2197_c10359.jpg
Phanerophyte,melia_azedarach_3_stefanporembski_1078_ce0727.jpg
Phanerophyte,parkia_biglobosa_stefanporembski_1209_d2ea38.jpg
Phanerophyte,parkia_biglobosa_khh_0200_1209_1b88b1.jpg
Phanerophyte,calotropis_procera_4_256_9d8881.jpg
Phanerophyte,calotropis_procera_8_256_cdca8d.jpg
Phanerophyte,gymnema_sylvestre_cameroon_e_mokolo_11-03-1995_umeve_792_34fd41.jpg
Phanerophyte,ceropegia_spec-_in_afrotrilepis_pilosa-matte_falaise_de_1_2526_00fec3.jpg
Phanerophyte,ceropegia_spec-_in_afrotrilepis_pilosa-matte_falaise_de_ban_2526_4a9c08.jpg
Phanerophyte,baissea_multiflora_mali-nov2010_760-rw_180_8cd489.jpg
Geophyte,ceropegia_spec-_cote_divoire_boundiali_sporemb_2526_fa005b.jpg
Geophyte,costus_lucanusianus_nigeria_near_benin_city_1_sporemb_423_c92ac0.jpg
Phanerophyte,euphorbia_kamerunica_nigeria_near_idanre_2_sporemb_2231_e855e9.jpg
Phanerophyte,acacia_auriculaeformis_wilmawildijck_091102_2605_d191ea.jpg
Phanerophyte,calotropis_procera_wilmawildijck_080702_256_0e614f.jpg
Phanerophyte,delonix_regia_wilmawildijck_080601_2264_cbdb70.jpg
Phanerophyte,ritchiea_capparoides_wilmawildijck_110302_2193_3e11ee.jpg
Phanerophyte,spondias_mombin_plum_wilmawildijck_110106_1490_a012c3.jpg
Phanerophyte,_590_1_venona_senegalensis_2607_a4fa6c.jpg
Phanerophyte,590_2_venona_senegalensis_2607_af42ee.jpg
Phanerophyte,guinea_bissau_411_1_avicennia_germinans_2263_98769f.jpg
Phanerophyte,oncoba_spinosa_100927_1160_da6d7d.jpg
Geophyte,amorphophalllus_elliottii_sierral_jaysbar_jaspden_gbandew-3-068_2610_be06fb.jpg
Geophyte,amorphophalllus_elliottii_sierral_jaysbar_jaspden_gbandewa-3-063_2610_68ae20.jpg
Geophyte,amorphophalllus_elliottii_sierral_jaysbar_jaspden_gbandewa-3-070_2610_a97858.jpg
Geophyte,amorphophalllus_elliottii_sierral_jaysbar_jaspden_gbandewa-143_2610_374a8b.jpg
Geophyte,amorphophalllus_elliottii_sierral_jaysbar_jaspden_gbandewa-146_2610_e600cf.jpg
Therophyte,leonotis_nepetifolia_ken_ewaro_ngiro_22-02-1996_umeve_989_91167e.jpg
Phanerophyte,piliostigma_reticulatum-tm2011-05-06-b_1266_689e10.jpg
Phanerophyte,allophylus_africanus_024_wdijkstra_78_530b58.jpg
Phanerophyte,albizia_zygia_2009jul_wdijkstra02_72_99271f.jpg
Chamaephyte,aloe_schweinfurthii_ms_1207_2412_a2db8d.jpg
Chamaephyte,plectranthus_lanuginosus_cf-_platham_flickr66a1a_o_2632_196bd8.jpg
Chamaephyte,plectranthus_lanuginosus_cf-_platham_flickr_84df18fddf_o_2632_5cc7e3.jpg
Chamaephyte,aloe_elegans_platham_flickr_57a400_o_2631_017a62.jpg
Chamaephyte,aloe_elegans_platham_flickr_382d_o_2631_bdc019.jpg
Phanerophyte,balanites_aegyptiaca_ms_8279_182_7338b5.jpg
Phanerophyte,balanites_aegyptiaca_ms_8280_182_d6bdd8.jpg
Phanerophyte,combretum_collinum_ms_8229_392_162073.jpg
Phanerophyte,crossopteryx_febrifuga_ms_8233_434_96f8bf.jpg
Phanerophyte,diospyros_mespiliformis_male_flowers_ms_8251_590_c6df6c.jpg
Chamaephyte,eriosema_griseum_ms_8241_668_a7c39a.jpg
Phanerophyte,maerua_holstii_ken_ndi_12-02-1996_umeve_2634_e15b6d.jpg
Hemicryptophyte,aste_carduus_schimperi_eth_amhara_linda_de_volder_flickr5174409899_c09f69c808_o_2645_89d47a.jpg
Hemicryptophyte,aste_carduus_schimperi_eth_amhara_linda_de_volder_flickr5174412861_b69176d5ce_o_2645_1ecf3e.jpg
Chamaephyte,lami_plectranthus_barbatus_cf_ldevolder_flickr5228909845_c233c42c3d_o_2649_f0357d.jpg
Hemicryptophyte,conv_ipomoea_cairica_ldevolder_flickr5214009277_d5fbe86f85_o_2652_60e5fc.jpg
Phanerophyte,maerua_crassifolia_101249_1053_91970b.jpg
Phanerophyte,mussaenda_elegans_101098_1122_5b7fc3.jpg
Hemicryptophyte,acan_hypoestes_forskaolii_gbaumann_2678_af0e81.jpg
Hemicryptophyte,acan_thunbergia_sp-_non__kirkiana_gbaumann_2693_ef0698.jpg
Phanerophyte,apoc_rauvolfia_caffra_p1120457_gbaumann_2708_71bfac.jpg
Phanerophyte,apoc_rauvolfia_caffra_p1120459_gbaumann_2708_8d434a.jpg
Phanerophyte,aleuritis_moluccana_ewiesner5861_2716_d01e49.jpg
Hemicryptophyte,aste_aspilia_mossambicensis_gbaumann_2721_fcdaa4.jpg
Therophyte,aste_emilia_coccinea_gbaumann_2520_92fff8.jpg
Geophyte,canna_indica_ewiesner5842-2_2725_73a69e.jpg
Geophyte,ipomoea_batatas_ewiesner5854_904_f45765.jpg
Hemicryptophyte,thunbergia_alata_ewiesner5862_2692_6aba0a.jpg
Phanerophyte,dioscorea_bulbifera_1462_oo_577_a95261.jpg
Phanerophyte,dioscorea_bulbifera_1465_oo_577_51cc76.jpg
Phanerophyte,acacia_auriculiformis_ms6441_2605_7d77e3.jpg
Phanerophyte,ixora_coccinea_ms6384_1980_e00f2a.jpg
Phanerophyte,ixora_coccinea_ms6385_1980_d56e98.jpg
Phanerophyte,ixora_coccinea_ms6396_1980_39102d.jpg
Chamaephyte,aste_helichrysum_setosum_3_gbaumann_2734_111f2c.jpg
Hemicryptophyte,aste_inula_glomerata_gbaumann_2735_c05b84.jpg
Chamaephyte,aste_vernonia_adoensis_gbaumann_1632_6498ef.jpg
Phanerophyte,bign_spathodea_campanulata_p1100851_gbaumann_2197_d1b246.jpg
Phanerophyte,bign_spathodea_campanulata_p1170825_gbaumann_2197_3cca8b.jpg
Phanerophyte,bign_tecomaria_capensis_03_gbaumann_2745_6df842.jpg
Phanerophyte,cnestis_ferruginea_wilmadijkstra11dec_wulubeh_flower_2_2301_ecf076.jpg
