low (<=10),Alysicarpus_rugosus_Fabaceae_ForetclasseduKou_AGo_129_87_7581c1.jpg
low (<=10),Alysicarpus_rugosus_Fabaceae_ForetclasseduKou_AGo_130_87_016393.jpg
low (<=10),Alysicarpus_rugosus_Fabaceae_ForetclasseduKou_AGo_131_87_fe24b8.jpg
low (<=10),Caesalpinia_pulcherrima_Bobo_AGo_026_2187_830d93.jpg
low (<=10),Caesalpinia_pulcherrima_TB_073_2187_fb8e31.jpg
low (<=10),Calotropis_procera_1_KS_256_f40ff9.jpg
low (<=10),Caralluma_acutangula_MS_0684_2189_6be962.jpg
low (<=10),Crossopteryx_febrifuga_CI_Comoe_SPoremb_434_619208.jpg
low (<=10),Englerina_lecardii_AT_04286_638_b7b57e.JPG
low (<=10),Hypoxis_angustifolia_MS_3557_2243_3107b6.jpg
high (>10),Rubus_pinnata_MS_3473_2194_ff43a2.jpg
high (>10),Rubus_pinnata_MS_3474_2194_eae16c.jpg
low (<=10),Striga_bilabiata_WP35_SDr9782_1511_94e49b.JPG
low (<=10),Striga_bilabiata_WP35_SDr9783_1511_1dfb7c.JPG
high (>10),Urena_lobata_genTena_AGo_434_1613_b5d22d.jpg
high (>10),Urena_lobata_MS_2066_1613_35099f.JPG
low (<=10),Vernonia_purpurea_MS_2231_1643_c09089.JPG
low (<=10),Vernonia_purpurea_MS_4156_1643_17a680.JPG
low (<=10),Ziziphus_mucronata_Schmidt1216_MS_4244_1687_dd056d.JPG
low (<=10),Tridax_procumbens_MS_6660_1597_81ccf1.JPG
low (<=10),avicennia_africana_ms_4670_2263_80bc8b.jpg
low (<=10),avicennia_africana_ms_4674_2263_28b4c2.jpg
low (<=10),delonix_regia_kk_100-0052_img_2264_ca54cc.jpg
low (<=10),nelsonia_canescens_ms_4018_1126_0fdf48.jpg
low (<=10),pancratium_hirtum_1_ks_1182_2032_57a0c2.jpg
high (>10),hibiscus_sabdariffa_ms_0998_818_5c6c9b.jpg
low (<=10),ixora_coccinea_at_05484_1980_692d09.jpg
low (<=10),ixora_coccinea_at_05485_1980_8f3b80.jpg
low (<=10),ixora_coccinea_at_05486_1980_e41b3d.jpg
low (<=10),calotropis_procera_gz_2007_1254_256_e64ef8.jpg
low (<=10),tithonia_diversifolia_2317_9fc698.jpg
high (>10),ottelia_ulvifolia_ao_dsc00981_1173_32d837.jpg
low (<=10),gladiolus_unguiculatus_2236_d5aa87.jpg
low (<=10),tithonia_diversifolia_ms_3946_2317_3f78dd.jpg
low (<=10),commelina_benghalensis_hz_veg-bamboungh1_406_d329c3.jpg
low (<=10),commelina_benghalensis_hz_veg-bamboungh2_406_f99480.jpg
low (<=10),striga_bilabiata_jb_1511_1f8ed1.jpg
low (<=10),indigofera_dendroides_ms_10483_867_6a77d1.jpg
high (>10),calophyllum_inophyllum_2_2188_871952.jpg
low (<=10),gliricidia_sepium_arli_jan07_mboutros_1_772_49e384.jpg
low (<=10),evolvulus__alsinoides_1_ks_700_940827.jpg
low (<=10),solanum_incanum_ks_1458_2c26bf.jpg
low (<=10),gladiolus_unguiculatus_ms_1966_2236_9e116c.jpg
low (<=10),crossopteryx_febrifuga_ms_1291_434_37efcb.jpg
low (<=10),scadoxus_multiflorus_ms_2598_1384_29a5c0.jpg
low (<=10),scadoxus_multiflorus_ms_2601_1384_28ad99.jpg
low (<=10),scadoxus_multiflorus_ms_2602_1384_612fff.jpg
low (<=10),scadoxus_multiflorus_ms_2603_1384_541585.jpg
low (<=10),alectra_sessiliflora_ms_3491_76_418901.jpg
low (<=10),parkia_biglobosa_aml_45_1209_a7d2c6.jpg
low (<=10),moringa_oleifera_ms_4342_1115_79b2ea.jpg
low (<=10),spathodea_campanulata_nigeria_ewiesner_2197_c10359.jpg
low (<=10),melia_azedarach_3_stefanporembski_1078_ce0727.jpg
low (<=10),parkia_biglobosa_stefanporembski_1209_d2ea38.jpg
low (<=10),parkia_biglobosa_khh_0200_1209_1b88b1.jpg
high (>10),argemone_mexicana_1_148_389481.jpg
low (<=10),calotropis_procera_4_256_9d8881.jpg
low (<=10),calotropis_procera_8_256_cdca8d.jpg
low (<=10),gymnema_sylvestre_cameroon_e_mokolo_11-03-1995_umeve_792_34fd41.jpg
